time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
38.7,-0.272716,0.246301,-0.0675611,-0.0955009,0.102132,-0.0372939,0.0969296
38.8,-0.272795,0.245934,-0.0691741,-0.0954559,0.101311,-0.0370946,0.0968687
38.9,-0.272895,0.245527,-0.0708586,-0.0954151,0.100455,-0.0368897,0.0968014
39,-0.273008,0.24512,-0.0724371,-0.0953834,0.0996557,-0.0367014,0.0967347
39.1,-0.273139,0.244693,-0.0739991,-0.0953585,0.0988662,-0.0365185,0.0966653
39.2,-0.273287,0.244246,-0.075545,-0.0953402,0.0980864,-0.036341,0.0965932
39.3,-0.27346,0.243754,-0.0771596,-0.0953283,0.0972734,-0.0361595,0.0965143
39.4,-0.273642,0.243268,-0.0786731,-0.0953243,0.0965125,-0.0359933,0.096437
39.5,-0.273852,0.242734,-0.080254,-0.0953276,0.0957187,-0.0358237,0.0963528
39.6,-0.274068,0.242207,-0.0817362,-0.0953381,0.0949752,-0.0356688,0.0962705
39.7,-0.274301,0.241662,-0.0832035,-0.0953558,0.0942398,-0.0355194,0.0961859
39.8,-0.27455,0.241097,-0.0846561,-0.0953808,0.0935121,-0.0353755,0.0960991
39.9,-0.274814,0.240513,-0.0860944,-0.0954131,0.0927919,-0.0352371,0.0960102
40,-0.27511,0.239876,-0.0875974,-0.0954551,0.0920394,-0.0350968,0.095914
40.1,-0.275407,0.239253,-0.089007,-0.0955026,0.0913335,-0.0349696,0.0958208
40.2,-0.27572,0.238611,-0.0904029,-0.0955575,0.0906342,-0.0348478,0.0957256
40.3,-0.276047,0.23795,-0.0917855,-0.0956199,0.0899413,-0.0347314,0.0956285
40.4,-0.276408,0.237233,-0.0932306,-0.0956937,0.0892163,-0.0346141,0.0955242
40.5,-0.276766,0.236534,-0.0945864,-0.0957715,0.0885355,-0.0345086,0.0954234
40.6,-0.277158,0.235776,-0.0960037,-0.0958617,0.0878228,-0.0344028,0.0953154
40.7,-0.277545,0.23504,-0.0973335,-0.0959549,0.0871531,-0.0343079,0.0952113
40.8,-0.277946,0.234284,-0.0986511,-0.0960557,0.0864883,-0.0342181,0.0951057
40.9,-0.27836,0.233511,-0.0999565,-0.0961639,0.0858284,-0.0341334,0.0949987
41,-0.27881,0.232678,-0.101322,-0.0962859,0.0851367,-0.034049,0.0948844
41.1,-0.27925,0.231868,-0.102603,-0.0964094,0.0844859,-0.0339742,0.0947747
41.2,-0.279704,0.231041,-0.103872,-0.0965403,0.0838393,-0.0339043,0.0946638
41.3,-0.280179,0.230213,-0.105131,-0.096727,0.083164,-0.0338563,0.0945833
41.4,-0.280653,0.229416,-0.106315,-0.0969332,0.0825026,-0.0338167,0.0945349
41.5,-0.281137,0.228605,-0.1075,-0.0971443,0.0818436,-0.0337791,0.0944867
41.6,-0.281634,0.227777,-0.108685,-0.0973563,0.0811866,-0.0337405,0.0944394
41.7,-0.282144,0.226926,-0.10987,-0.0975633,0.0805321,-0.0336968,0.0943934
41.8,-0.282665,0.226061,-0.111055,-0.0977724,0.0798806,-0.0336534,0.094347
41.9,-0.28317,0.22522,-0.11217,-0.0979572,0.0792708,-0.0336033,0.0943042
42,-0.283683,0.224368,-0.113286,-0.0981491,0.0786625,-0.0335566,0.0942617
42.1,-0.284243,0.223437,-0.11447,-0.0983407,0.0780196,-0.0334972,0.0942177
42.2,-0.284813,0.222489,-0.115655,-0.098533,0.0773796,-0.0334372,0.0941733
42.3,-0.285394,0.221523,-0.11684,-0.0987258,0.076742,-0.0333761,0.0941295
42.4,-0.28599,0.220534,-0.118026,-0.0989153,0.0761056,-0.0333105,0.0940881
42.5,-0.286593,0.219538,-0.119218,-0.0991242,0.075468,-0.0332557,0.094048
42.6,-0.287213,0.218507,-0.120406,-0.0993104,0.0748358,-0.0331844,0.0940085
42.7,-0.287843,0.217459,-0.121596,-0.0995002,0.0742058,-0.0331143,0.093969
42.8,-0.288485,0.216388,-0.122785,-0.0996828,0.0735796,-0.0330384,0.0939292
42.9,-0.289143,0.215285,-0.123974,-0.0998512,0.0729572,-0.0329513,0.0938906
43,-0.28981,0.214165,-0.125162,-0.100021,0.0723374,-0.0328642,0.0938515
43.1,-0.290491,0.213017,-0.12635,-0.10018,0.0717214,-0.0327684,0.0938131
43.2,-0.291177,0.211864,-0.127546,-0.100363,0.0711025,-0.0326862,0.0937763
43.3,-0.291833,0.210767,-0.128685,-0.100561,0.0705143,-0.032622,0.0937461
43.4,-0.292544,0.209559,-0.129878,-0.100722,0.0699038,-0.0325234,0.0937089
43.5,-0.29327,0.208315,-0.131065,-0.100859,0.0693004,-0.0324077,0.0936709
43.6,-0.294001,0.207058,-0.132255,-0.101008,0.0686968,-0.0322987,0.0936332
43.7,-0.294746,0.205769,-0.133441,-0.101137,0.0680993,-0.0321762,0.0935949
43.8,-0.295503,0.204449,-0.134625,-0.101253,0.067506,-0.0320435,0.0935572
43.9,-0.296311,0.203036,-0.135881,-0.101385,0.0668783,-0.0319075,0.0935173
44,-0.297085,0.201674,-0.137067,-0.101504,0.0662887,-0.0317745,0.0934795
44.1,-0.297872,0.200277,-0.138249,-0.101607,0.0657039,-0.0316293,0.0934421
44.2,-0.298671,0.198853,-0.139436,-0.101712,0.0651195,-0.0314835,0.0934063
44.3,-0.29948,0.197397,-0.14062,-0.101803,0.06454,-0.0313274,0.0933701
44.4,-0.3,0.195818,-0.14187,-0.101883,0.0639315,-0.0311502,0.0933321
44.5,-0.3,0.194213,-0.143113,-0.101954,0.0633282,-0.0309674,0.0932919
44.6,-0.3,0.192676,-0.144298,-0.102036,0.0627558,-0.030802,0.0932557
44.7,-0.3,0.191007,-0.145548,-0.102104,0.0621555,-0.0306129,0.0932175
44.8,-0.3,0.189319,-0.146808,-0.102188,0.0615528,-0.0304325,0.0931798
44.9,-0.3,0.187591,-0.148067,-0.102262,0.0609538,-0.0302441,0.0931423
45,-0.3,0.18584,-0.149323,-0.102333,0.0603581,-0.0300531,0.093103
45.1,-0.3,0.184242,-0.150443,-0.102389,0.0598305,-0.0298771,0.0930691
45.2,-0.3,0.182527,-0.151631,-0.10245,0.0592717,-0.0296901,0.0930317
45.3,-0.3,0.180672,-0.152904,-0.102519,0.0586783,-0.0294927,0.0929945
45.4,-0.3,0.178792,-0.154188,-0.102603,0.0580825,-0.0293018,0.0929578
45.5,-0.3,0.176976,-0.155384,-0.102655,0.0575288,-0.0291048,0.0929199
45.6,-0.3,0.175012,-0.156664,-0.102715,0.0569411,-0.0288972,0.0928812
45.7,-0.3,0.172995,-0.157932,-0.102748,0.056362,-0.0286721,0.0928404
45.8,-0.3,0.17104,-0.159143,-0.102779,0.0558149,-0.0284574,0.0928029
45.9,-0.3,0.169049,-0.160354,-0.102805,0.0552704,-0.0282383,0.0927642
46,-0.3,0.167021,-0.161575,-0.102837,0.0547245,-0.0280214,0.0927256
46.1,-0.3,0.164841,-0.162877,-0.102876,0.0541455,-0.0277938,0.0926844
46.2,-0.3,0.162739,-0.1641,-0.102899,0.0536037,-0.0275694,0.0926433
46.3,-0.3,0.160469,-0.165409,-0.102928,0.053029,-0.0273324,0.0926
46.4,-0.3,0.158264,-0.166653,-0.102948,0.052488,-0.0271032,0.0925583
46.5,-0.3,0.156021,-0.167911,-0.102977,0.0519445,-0.0268777,0.0925165
46.6,-0.3,0.153745,-0.169173,-0.103007,0.0514013,-0.0266516,0.0924734
46.7,-0.3,0.151418,-0.170436,-0.103029,0.0508609,-0.0264194,0.0924286
46.8,-0.3,0.149029,-0.171725,-0.103058,0.0503173,-0.0261898,0.0923843
46.9,-0.3,0.146607,-0.173008,-0.103081,0.0497761,-0.025956,0.0923376
47,-0.3,0.144276,-0.174221,-0.103098,0.0492684,-0.0257318,0.092292
47.1,-0.3,0.141606,-0.175561,-0.103075,0.0487111,-0.0254554,0.0922359
47.2,-0.3,0.139051,-0.176728,-0.102966,0.0482159,-0.0251483,0.0921705
47.3,-0.3,0.136408,-0.177867,-0.102826,0.0477327,-0.0248246,0.092099
47.4,-0.3,0.133782,-0.179011,-0.102696,0.0472459,-0.024505,0.0920276
47.5,-0.3,0.131242,-0.180079,-0.102553,0.0467953,-0.0241927,0.0919566
47.6,-0.3,0.128212,-0.181353,-0.102428,0.0463067,-0.0238755,0.0918821
47.7,-0.3,0.12518,-0.182391,-0.10213,0.0458851,-0.0234702,0.0917815
47.8,-0.3,0.122167,-0.183209,-0.101682,0.0455222,-0.0229902,0.0916581
47.9,-0.3,0.120811,-0.183671,-0.101457,0.04532,-0.0227372,0.0916025
48,-0.3,0.118825,-0.184182,-0.10116,0.0450896,-0.0224249,0.0915184
48.1,-0.3,0.116287,-0.184825,-0.100784,0.0447972,-0.0220295,0.0914095
48.2,-0.3,0.114772,-0.185327,-0.100532,0.0445743,-0.0217485,0.091345
48.3,-0.3,0.112747,-0.185825,-0.100238,0.0443457,-0.0214403,0.0912565
48.4,-0.3,0.110899,-0.186273,-0.0999723,0.0441378,-0.0211619,0.0911749
48.5,-0.3,0.108118,-0.186938,-0.0995767,0.0438262,-0.0207468,0.0910507
48.6,-0.3,0.10532,-0.187596,-0.0991851,0.0435146,-0.0203352,0.0909243
48.7,-0.3,0.102316,-0.188291,-0.0987722,0.0431818,-0.0199003,0.0907872
48.8,-0.3,0.0992942,-0.188981,-0.0983646,0.0428483,-0.0194697,0.0906477
48.9,-0.3,0.096065,-0.189708,-0.0979377,0.0424929,-0.0190171,0.0904974
49,-0.3,0.0929896,-0.190384,-0.0975656,0.0421518,-0.0186037,0.0903545
49.1,-0.3,0.0910644,-0.191018,-0.0972271,0.041864,-0.018241,0.0902628
49.2,-0.3,0.08835,-0.191608,-0.0968889,0.0415682,-0.0178787,0.0901337
49.3,-0.3,0.0852405,-0.192281,-0.0965097,0.0412278,-0.0174694,0.0899852
49.4,-0.3,0.0833665,-0.192916,-0.096202,0.0409285,-0.0171168,0.089896
49.5,-0.3,0.0808076,-0.193461,-0.0959017,0.0406493,-0.0167899,0.0897726
49.6,-0.3,0.0776569,-0.194131,-0.0955403,0.0403023,-0.0163922,0.0896204
49.7,-0.3,0.0757954,-0.194768,-0.0952402,0.0399977,-0.0160432,0.0895308
49.8,-0.3,0.0729045,-0.195455,-0.0950102,0.0394161,-0.0157525,0.0893934
49.9,-0.3,0.0695444,-0.196444,-0.0949658,0.0380928,-0.0155766,0.0892406
50,-0.3,0.0638356,-0.196553,-0.0954561,0.0368209,-0.0160034,0.0889823
50.1,-0.3,0.0581472,-0.196369,-0.0960122,0.035796,-0.0165347,0.0887205
50.2,-0.3,0.0554563,-0.196051,-0.0961906,0.0354009,-0.0167452,0.0885882
50.3,-0.3,0.0557424,-0.196296,-0.0963662,0.0344893,-0.0168823,0.088599
50.4,-0.3,0.0560271,-0.19651,-0.0965176,0.0336955,-0.0170044,0.0886087
50.5,-0.3,0.05637,-0.196734,-0.096675,0.032859,-0.0171353,0.0886193
50.6,-0.3,0.0567165,-0.19694,-0.0968191,0.0320845,-0.0172591,0.088629
50.7,-0.3,0.0570151,-0.197142,-0.0969709,0.031273,-0.0173968,0.088634
50.8,-0.3,0.0573362,-0.197339,-0.0971189,0.0304723,-0.0175356,0.0886385
50.9,-0.3,0.0576688,-0.19753,-0.0972633,0.0296829,-0.0176761,0.0886421
51,-0.3,0.0580088,-0.197713,-0.0974043,0.028905,-0.0178182,0.0886445
51.1,-0.3,0.0583545,-0.197889,-0.0975419,0.0281384,-0.017962,0.0886457
51.2,-0.3,0.0586875,-0.198056,-0.0976764,0.0273841,-0.0181081,0.0886449
51.3,-0.3,0.0571485,-0.198012,-0.097876,0.0266359,-0.0183667,0.0885511
51.4,-0.3,0.0515793,-0.197492,-0.0981768,0.0260761,-0.0188269,0.0882577
51.5,-0.3,0.0457948,-0.196961,-0.0985047,0.0255847,-0.0193072,0.0879557
51.6,-0.3,0.0397427,-0.196437,-0.0988818,0.0250703,-0.0198334,0.0876406
51.7,-0.3,0.0337643,-0.195952,-0.0992884,0.0245591,-0.0203766,0.0873309
51.8,-0.3,0.0278594,-0.195507,-0.0997227,0.0240486,-0.0209355,0.0870271
51.9,-0.3,0.0224424,-0.195147,-0.100164,0.0235203,-0.0214826,0.086751
52,-0.3,0.0166747,-0.194782,-0.100648,0.023005,-0.022069,0.08646
52.1,-0.3,0.0109843,-0.19446,-0.101155,0.022487,-0.0226662,0.0861774
52.2,-0.3,0.00567917,-0.194194,-0.101655,0.0219932,-0.0232395,0.0859184
52.3,-0.3,-7.23104e-05,-0.19395,-0.102229,0.0214328,-0.0238816,0.0856441
52.4,-0.3,-0.00554781,-0.193753,-0.102798,0.0208936,-0.0245065,0.0853875
52.5,-0.3,-0.0109475,-0.193599,-0.103384,0.0203466,-0.025137,0.0851414
52.6,-0.3,-0.0159802,-0.19349,-0.103953,0.0198209,-0.0257371,0.0849186
52.7,-0.3,-0.0210285,-0.193061,-0.104346,0.019705,-0.0261393,0.084728
52.8,-0.3,-0.0253854,-0.192329,-0.104478,0.0200177,-0.0262856,0.08458
52.9,-0.3,-0.0297258,-0.191564,-0.104583,0.0203514,-0.0264219,0.084426
53,-0.3,-0.0340444,-0.190769,-0.104667,0.0207036,-0.0265492,0.0842666
53.1,-0.3,-0.0380989,-0.189995,-0.104725,0.0210524,-0.0266618,0.0841111
53.2,-0.3,-0.0423613,-0.189154,-0.104771,0.0214351,-0.0267744,0.0839422
53.3,-0.3,-0.0465878,-0.188296,-0.1048,0.0218301,-0.0268809,0.0837693
53.4,-0.3,-0.0507739,-0.187424,-0.104816,0.0222353,-0.0269821,0.0835931
53.5,-0.3,-0.0549151,-0.186543,-0.10482,0.0226482,-0.0270789,0.0834142
53.6,-0.3,-0.059007,-0.185655,-0.104816,0.0230665,-0.0271719,0.0832335
53.7,-0.3,-0.0630458,-0.184765,-0.104805,0.0234878,-0.0272618,0.0830517
53.8,-0.3,-0.0670275,-0.183877,-0.104789,0.0239095,-0.0273493,0.0828699
53.9,-0.3,-0.0709485,-0.182995,-0.104772,0.0243294,-0.0274348,0.0826889
54,-0.3,-0.0748058,-0.182122,-0.104755,0.0247436,-0.0275193,0.0825103
54.1,-0.3,-0.0785962,-0.18126,-0.104739,0.0251527,-0.0276022,0.082334
54.2,-0.3,-0.0823173,-0.180412,-0.104726,0.025553,-0.0276842,0.0821616
54.3,-0.3,-0.0859671,-0.179582,-0.10472,0.0259411,-0.0277659,0.0819946
54.4,-0.3,-0.0895436,-0.178771,-0.10472,0.0263163,-0.027847,0.0818335
54.5,-0.298464,-0.0924262,-0.177836,-0.106023,0.0268258,-0.0275601,0.0817633
54.6,-0.294469,-0.0928587,-0.176298,-0.112619,0.0279286,-0.0257865,0.0820397
54.7,-0.290732,-0.0929145,-0.174829,-0.119243,0.0289673,-0.0240053,0.0823435
54.8,-0.287054,-0.0926138,-0.173345,-0.126258,0.0299991,-0.0221193,0.0826916
54.9,-0.283449,-0.091946,-0.171841,-0.133687,0.0310242,-0.0201222,0.0830867
55,-0.279928,-0.0908999,-0.17031,-0.141554,0.0320435,-0.0180068,0.0835314
55.1,-0.276689,-0.0895465,-0.168832,-0.149422,0.0330026,-0.0158904,0.0840005
55.2,-0.273184,-0.0876397,-0.167141,-0.15869,0.0340666,-0.0133987,0.0845792
55.3,-0.269981,-0.0853839,-0.165479,-0.168041,0.0350753,-0.0108821,0.0851897
55.4,-0.266902,-0.0826941,-0.163751,-0.177957,0.036084,-0.0082128,0.0858616
55.5,-0.263957,-0.0795538,-0.161943,-0.188475,0.0370949,-0.00538066,0.086598
55.6,-0.261153,-0.0759435,-0.16004,-0.19964,0.0381107,-0.00237387,0.0874025
55.7,-0.258496,-0.0718408,-0.158025,-0.211502,0.0391346,0.000820791,0.0882788
55.8,-0.25599,-0.06722,-0.155878,-0.224119,0.0401701,0.0042183,0.0892311
55.9,-0.253638,-0.0620511,-0.153577,-0.237555,0.0412218,0.00783577,0.090264
56,-0.252116,-0.0580992,-0.15155,-0.248205,0.0419293,0.0106937,0.0911353
56.1,-0.252876,-0.0594928,-0.150517,-0.248453,0.0414416,0.0107205,0.0913785
56.2,-0.253736,-0.0608646,-0.149417,-0.248716,0.0409179,0.0107522,0.091641
56.3,-0.254687,-0.0622233,-0.14825,-0.248997,0.0403603,0.010788,0.0919221
56.4,-0.25573,-0.0635701,-0.147009,-0.249294,0.0397676,0.0108282,0.0922224
56.5,-0.256866,-0.0649062,-0.145688,-0.249607,0.0391389,0.0108732,0.0925424
56.6,-0.258097,-0.0662327,-0.14428,-0.249938,0.0384728,0.0109233,0.092883
56.7,-0.259423,-0.0675504,-0.142781,-0.250286,0.0377681,0.010979,0.0932447
56.8,-0.260846,-0.0688602,-0.141182,-0.250652,0.0370235,0.0110408,0.0936284
56.9,-0.262366,-0.0701625,-0.139476,-0.251034,0.0362375,0.0111092,0.0940349
57,-0.263983,-0.0714577,-0.137658,-0.251435,0.0354086,0.0111848,0.0944651
57.1,-0.265699,-0.0727458,-0.135717,-0.251853,0.0345352,0.0112682,0.09492
57.2,-0.267512,-0.0740268,-0.133648,-0.252289,0.0336155,0.0113601,0.0954007
57.3,-0.269423,-0.0753002,-0.131441,-0.252743,0.0326476,0.0114611,0.0959081
57.4,-0.271431,-0.0765653,-0.129087,-0.253216,0.0316295,0.0115722,0.0964436
57.5,-0.273536,-0.0778209,-0.126579,-0.253706,0.0305593,0.011694,0.0970082
57.6,-0.275854,-0.0787885,-0.123901,-0.254156,0.0294698,0.0118571,0.0975983
57.7,-0.279213,-0.0774753,-0.121029,-0.254149,0.028608,0.0122693,0.0981783
57.8,-0.282624,-0.0761445,-0.118013,-0.254181,0.027683,0.0126802,0.0987867
57.9,-0.28608,-0.0747973,-0.114846,-0.254253,0.0266936,0.0130889,0.0994236
58,-0.289769,-0.0733581,-0.111331,-0.254373,0.0255777,0.0135176,0.100127
58.1,-0.293294,-0.0719803,-0.107828,-0.254532,0.0244516,0.0139199,0.100823
58.2,-0.296643,-0.0706671,-0.104358,-0.254723,0.0233252,0.014296,0.101506
58.3,-0.3,-0.0692651,-0.100505,-0.254969,0.0220649,0.0146893,0.102257
58.4,-0.3,-0.0678527,-0.09646,-0.255263,0.0207338,0.0150768,0.103038
58.5,-0.3,-0.0664315,-0.0922161,-0.255606,0.0193308,0.0154575,0.103846
58.6,-0.3,-0.0649238,-0.087512,-0.256023,0.0177708,0.0158509,0.10473
58.7,-0.3,-0.0634905,-0.0828361,-0.256471,0.0162172,0.0162142,0.105596
58.8,-0.3,-0.0620545,-0.0779401,-0.256973,0.0145893,0.0165672,0.106489
58.9,-0.3,-0.0605379,-0.0725261,-0.257563,0.0127895,0.0169277,0.107461
59,-0.3,-0.0591038,-0.0671595,-0.25818,0.0110073,0.0172557,0.108408
59.1,-0.3,-0.0576747,-0.0615566,-0.258855,0.00914975,0.0175693,0.10938
59.2,-0.3,-0.0562533,-0.0557136,-0.25959,0.00721711,0.017867,0.110376
59.3,-0.3,-0.0548427,-0.0496275,-0.260387,0.00520975,0.0181473,0.111395
59.4,-0.3,-0.0533685,-0.0429371,-0.261295,0.00301027,0.0184227,0.112495
59.5,-0.3,-0.05199,-0.0363458,-0.262221,0.000851748,0.0186618,0.113557
59.6,-0.3,-0.0505575,-0.0291212,-0.263269,-0.00150449,0.0188897,0.114698
59.7,-0.3,-0.0492479,-0.0220477,-0.264342,-0.00380251,0.019084,0.115794
59.8,-0.3,-0.0480016,-0.0147695,-0.265504,-0.00615842,0.019259,0.116904
59.9,-0.3,-0.0467591,-0.00687203,-0.266827,-0.00870483,0.0194229,0.118087
60,-0.3,-0.0456577,0.000803558,-0.268177,-0.0111696,0.0195589,0.119218
60.1,-0.3,-0.044555,0.00909931,-0.2697,-0.0138215,0.0196831,0.12042
60.2,-0.3,-0.0433672,0.0171144,-0.271219,-0.0163621,0.0197929,0.121562
60.3,-0.3,-0.0420296,0.0252618,-0.272812,-0.0189239,0.0198937,0.122703
60.4,-0.3,-0.0405403,0.0335198,-0.274482,-0.0215002,0.0199834,0.12384
60.5,-0.3,-0.0388984,0.0418642,-0.276229,-0.0240839,0.0200604,0.124967
60.6,-0.3,-0.0370173,0.0507421,-0.278159,-0.0268137,0.0201243,0.126144
60.7,-0.3,-0.0350668,0.0591812,-0.280069,-0.0293883,0.0201691,0.127241
60.8,-0.3,-0.032971,0.0676218,-0.282057,-0.0319459,0.0201958,0.128315
60.9,-0.3,-0.030737,0.0760337,-0.284123,-0.0344781,0.0202029,0.129363
61,-0.3,-0.0282548,0.0848536,-0.286384,-0.0371181,0.0201865,0.130437
61.1,-0.3,-0.0257646,0.0931102,-0.288601,-0.0395731,0.0201499,0.131419
61.2,-0.3,-0.0231659,0.101244,-0.290885,-0.0419786,0.0200914,0.132364
61.3,-0.3,-0.0204727,0.109226,-0.293234,-0.0443276,0.0200111,0.133268
61.4,-0.3,-0.0176994,0.117027,-0.29564,-0.046614,0.0199095,0.134131
61.5,-0.3,-0.0148723,0.124628,-0.298098,-0.0488352,0.019787,0.13495
61.6,-0.3,-0.0118304,0.132401,-0.3,-0.0510999,0.0196384,0.135767
61.7,-0.3,-0.00891384,0.139486,-0.3,-0.0531615,0.019483,0.136493
61.8,-0.3,-0.00598234,0.146235,-0.3,-0.0551278,0.0193202,0.13717
61.9,-0.3,-0.00305264,0.152636,-0.3,-0.0569984,0.0191539,0.1378
62,-0.3,-0.000140658,0.158685,-0.3,-0.0587743,0.0189884,0.138385
62.1,-0.3,0.00289329,0.164689,-0.3,-0.0605506,0.0188186,0.138958
62.2,-0.3,0.0055681,0.169724,-0.3,-0.0620536,0.0186768,0.139434
62.3,-0.29652,0.00847952,0.174999,-0.3,-0.0636498,0.0185312,0.139933
62.4,-0.29141,0.0111681,0.17964,-0.3,-0.0650764,0.0184139,0.140375
62.5,-0.285965,0.0139011,0.184194,-0.3,-0.0665062,0.0183137,0.140816
62.6,-0.280789,0.0163939,0.188176,-0.3,-0.0677873,0.0182485,0.141211
62.7,-0.275608,0.0187737,0.191856,-0.3,-0.0690069,0.0182149,0.141591
62.8,-0.270724,0.0209092,0.195064,-0.3,-0.0701071,0.0182158,0.141939
62.9,-0.265283,0.0231462,0.19837,-0.3,-0.071289,0.0182552,0.142321
63,-0.260167,0.0251218,0.201227,-0.3,-0.0723625,0.0183361,0.142679
63.1,-0.255095,0.0269428,0.203837,-0.3,-0.0733997,0.0184609,0.143036
63.2,-0.250075,0.0285995,0.206212,-0.3,-0.0744067,0.0186313,0.143397
63.3,-0.245114,0.0300826,0.208364,-0.3,-0.0753891,0.018849,0.143763
63.4,-0.240219,0.0313834,0.210302,-0.3,-0.0763524,0.0191149,0.144138
63.5,-0.235397,0.0324931,0.212037,-0.3,-0.0773015,0.0194296,0.144523
63.6,-0.230391,0.0334474,0.213656,-0.3,-0.0782932,0.0198144,0.144942
63.7,-0.225994,0.0341071,0.214922,-0.3,-0.079175,0.0202048,0.145329
63.8,-0.221426,0.0345968,0.216084,-0.3,-0.080107,0.0206638,0.145753
63.9,-0.216954,0.0348659,0.217062,-0.3,-0.0810403,0.0211682,0.14619
64,-0.214254,0.0360038,0.216847,-0.3,-0.0815634,0.0218976,0.146527
64.1,-0.21699,0.0400567,0.21361,-0.3,-0.0807498,0.0230248,0.146453
64.2,-0.219697,0.0441058,0.210306,-0.3,-0.0799046,0.0241586,0.146362
64.3,-0.222375,0.0481415,0.206937,-0.3,-0.0790271,0.0252965,0.146252
64.4,-0.225165,0.0523787,0.20331,-0.3,-0.0780664,0.0264984,0.146115
64.5,-0.227773,0.0563617,0.199807,-0.3,-0.0771234,0.027635,0.145964
64.6,-0.230344,0.0603067,0.19624,-0.3,-0.0761491,0.0287656,0.145791
64.7,-0.232874,0.064206,0.19261,-0.3,-0.0751441,0.0298865,0.145597
64.8,-0.235491,0.0682671,0.188717,-0.3,-0.0740518,0.0310543,0.145368
64.9,-0.23793,0.0720496,0.184966,-0.3,-0.0729868,0.0321432,0.145126
65,-0.240322,0.0757646,0.181158,-0.3,-0.0718943,0.0332103,0.14486
65.1,-0.242667,0.0794057,0.177296,-0.3,-0.0707756,0.0342516,0.14457
65.2,-0.245085,0.0831635,0.173165,-0.3,-0.0695681,0.035318,0.144238
65.3,-0.247327,0.0866349,0.169201,-0.3,-0.0684004,0.0362933,0.143896
65.4,-0.249518,0.0900158,0.16519,-0.3,-0.0672113,0.0372303,0.14353
65.5,-0.251657,0.0933019,0.161137,-0.3,-0.0660026,0.0381252,0.143138
65.6,-0.253855,0.096668,0.156819,-0.3,-0.0647082,0.03902,0.142698
65.7,-0.255889,0.0997485,0.152688,-0.3,-0.0634652,0.0398167,0.142254
65.8,-0.257873,0.102724,0.148524,-0.3,-0.0622084,0.0405602,0.141785
65.9,-0.259807,0.105594,0.144331,-0.3,-0.0609398,0.0412475,0.141291
66,-0.26169,0.108355,0.140112,-0.3,-0.0596614,0.0418756,0.140772
66.1,-0.263525,0.111007,0.13587,-0.3,-0.058375,0.0424416,0.140229
66.2,-0.265406,0.113692,0.131372,-0.3,-0.0570111,0.0429697,0.13963
66.3,-0.267144,0.116118,0.127093,-0.3,-0.0557145,0.0434008,0.139039
66.4,-0.268833,0.118437,0.122802,-0.3,-0.054416,0.0437636,0.138425
66.5,-0.270569,0.120765,0.118261,-0.3,-0.0530448,0.0440698,0.137753
66.6,-0.272171,0.122858,0.113952,-0.3,-0.0517471,0.0442856,0.137093
66.7,-0.273729,0.124844,0.109639,-0.3,-0.0504525,0.0444282,0.136413
66.8,-0.275247,0.126725,0.105325,-0.3,-0.0491626,0.0444966,0.135713
66.9,-0.276724,0.128502,0.101013,-0.3,-0.047879,0.0444899,0.134993
67,-0.278237,0.130274,0.0964648,-0.3,-0.0465327,0.0444018,0.134213
67.1,-0.279634,0.131844,0.0921631,-0.3,-0.0452663,0.0442396,0.133456
67.2,-0.280994,0.133317,0.0878701,-0.3,-0.0440103,0.0440016,0.132681
67.3,-0.282317,0.134695,0.083588,-0.3,-0.042766,0.0436876,0.13189
67.4,-0.283604,0.13598,0.0793189,-0.3,-0.0415345,0.0432981,0.131083
67.5,-0.284854,0.137179,0.0750637,-0.3,-0.0403171,0.0428338,0.130262
67.6,-0.286135,0.13835,0.0705897,-0.299918,-0.0390485,0.0422629,0.129379
67.7,-0.287315,0.139366,0.0663712,-0.298722,-0.0378628,0.0416455,0.12853
67.8,-0.288461,0.140299,0.0621727,-0.297596,-0.0366942,0.0409549,0.127667
67.9,-0.289574,0.141149,0.0579959,-0.296544,-0.0355435,0.0401921,0.126793
68,-0.290651,0.141925,0.053841,-0.295566,-0.0344118,0.0393585,0.125907
68.1,-0.291751,0.142661,0.0494812,-0.294615,-0.0332386,0.0384027,0.124962
68.2,-0.29276,0.143275,0.0453791,-0.293795,-0.032148,0.0374262,0.124056
68.3,-0.293735,0.143815,0.0413043,-0.293054,-0.0310787,0.0363822,0.123141
68.4,-0.294677,0.144283,0.0372582,-0.292392,-0.0300315,0.0352723,0.122218
68.5,-0.295584,0.14468,0.033242,-0.29181,-0.0290071,0.0340978,0.121287
68.6,-0.296457,0.145008,0.0292569,-0.29131,-0.0280064,0.0328603,0.12035
68.7,-0.297294,0.145267,0.0253043,-0.290891,-0.02703,0.0315614,0.119407
68.8,-0.298095,0.145464,0.0213838,-0.290554,-0.026079,0.0302028,0.118459
68.9,-0.298902,0.145602,0.0172828,-0.290288,-0.0251033,0.0287057,0.117453
69,-0.29963,0.145659,0.0134372,-0.290121,-0.0242058,0.0272296,0.116496
69.1,-0.3,0.145652,0.0096294,-0.290037,-0.0233357,0.0256993,0.115536
69.2,-0.3,0.14558,0.00586075,-0.290036,-0.0224935,0.0241165,0.114575
69.3,-0.3,0.145444,0.00213265,-0.290118,-0.0216801,0.0224833,0.113611
